"","Longitude","Latitude","PM25","Date"
"19046",-105.079693,40.5712880009321,2.4,"07/04/2022"
"19374",-108.561173,39.0637980009234,2.7,"07/04/2022"
"19577",-104.597613,38.2760990009177,5.5,"07/04/2022"
"19794",-108.761389,40.0869440009297,7.9,"07/04/2022"
"20118",-104.70693,40.4148770009314,5.2,"07/04/2022"
"20309",-104.82405,40.2093870009303,7.9,"07/04/2022"
"20501",-121.784217,37.687526,4.5,"07/04/2022"
"20830",-122.169935,37.743065,25.3,"07/04/2022"
"21159",-122.282347,37.814781,2.8,"07/04/2022"
"21487",-122.263376,37.793624,4.2,"07/04/2022"
"21807",-121.903019,37.7012220009132,5.7,"07/04/2022"
"22124",-121.84047,39.76168,4.6,"07/04/2022"
"22491",-121.59135,39.77919,2.7,"07/04/2022"
"22799",-121.668811,39.327563,1,"07/04/2022"
"23114",-120.680277,38.20185,1.5,"07/04/2022"
"23483",-121.99887,39.18919,1.6,"07/04/2022"
"23796",-122.026154,37.936013,2.2,"07/04/2022"
"24483",-119.77321,36.78538,8,"07/04/2022"
"24667",-119.77321,36.78538,8,"07/04/2022"
"24974",-119.658339349936,36.9851185574381,1.9,"07/04/2022"
"25199",-120.101096,36.198672,6.2,"07/04/2022"
"25524",-120.382331,36.6342250009037,2.8,"07/04/2022"
"25839",-119.7775,36.710833,12.5,"07/04/2022"
"26158",-119.716433,36.819449,5.2,"07/04/2022"
"26478",-119.733,36.72639,16.2,"07/04/2022"
"26792",-122.190834,39.53387,2.2,"07/04/2022"
"26986",-124.17949,40.7767800009332,9.8,"07/04/2022"
"27031",-115.48307,32.67618,9,"07/04/2022"
"27213",-115.48307,32.67618,9,"07/04/2022"
"27387",-115.48307,32.67618,8.7,"07/04/2022"
"27580",-115.53917,32.97833,7,"07/04/2022"
"27905",-116.015997,33.37907778,9.2,"07/04/2022"
"28465",-118.330783,37.360684,4.2,"07/04/2022"
"28878",-117.871036,36.487823,4.8,"07/04/2022"
"29469",-118.417477920338,37.3621369693511,3.7,"07/04/2022"
"29875",-119.015009,35.385574,12.3,"07/04/2022"
"30186",-119.062613,35.356615,43.7,"07/04/2022"
"30255",-119.062613,35.356615,1,"07/04/2022"
"30434",-119.062613,35.356615,49.1,"07/04/2022"
"30634",-118.997627,35.324636,45.5,"07/04/2022"
"31013",-118.162833,35.0465280008873,4.6,"07/04/2022"
"31332",-118.860588,34.841567,2.2,"07/04/2022"
"31658",-119.56565,36.102244,25.6,"07/04/2022"
"31987",-119.643447,36.31567,12.9,"07/04/2022"
"32140",-122.91333,39.0189300009231,0.5,"07/04/2022"
"32399",-117.85036,34.14435,18.3,"07/04/2022"
"32935",-118.22688,34.0665900008759,25.3,"07/04/2022"
"33329",-118.53276,34.19925,13.9,"07/04/2022"
"33838",-118.205,33.9013890008739,41.8,"07/04/2022"
"34911",-118.171019,33.7937130008725,16.3,"07/04/2022"
"35562",-118.5284,34.38344,17.3,"07/04/2022"
"35890",-118.130511,34.6697390008831,7.1,"07/04/2022"
"36211",-120.034203,36.953256,10.2,"07/04/2022"
"36535",-122.520004,37.97231,2.2,"07/04/2022"
"36858",-119.587094,37.748707,2.5,"07/04/2022"
"37181",-120.433671,37.281853,3.6,"07/04/2022"
"37505",-120.480456,37.30832,4.1,"07/04/2022"
"37993",-119.120278,37.962069,3.5,"07/04/2022"
"38315",-121.73333,36.4818700009023,0,"07/04/2022"
"38610",-121.126371,36.2092860008996,3.5,"07/04/2022"
"38957",-121.623271,36.6942610009043,4.7,"07/04/2022"
"39279",-121.055608,39.2334770009245,2.7,"07/04/2022"
"39583",-120.184592,39.3278300009251,6.5,"07/04/2022"
"39886",-120.184592,39.3278300009251,16.5,"07/04/2022"
"40305",-117.93845,33.83062,30.3,"07/04/2022"
"40732",-121.09959,38.93568,1.2,"07/04/2022"
"41039",-120.953831711,39.100174496,3,"07/04/2022"
"41280",-121.26498,38.74643,9,"07/04/2022"
"41594",-120.148833333333,39.1660166666667,2.1,"07/04/2022"
"41829",-121.338353,38.867937000922,1,"07/04/2022"
"42188",-120.944376,39.9395670009288,2.5,"07/04/2022"
"42397",-121.227848,40.3096440009309,5.2,"07/04/2022"
"42504",-120.47069,39.81336,2.2,"07/04/2022"
"42604",-120.47069,39.81336,2.6,"07/04/2022"
"42791",-120.47069,39.81336,3.4,"07/04/2022"
"42849",-120.47069,39.81336,2.6,"07/04/2022"
"43111",-116.85841,33.92086,10.6,"07/04/2022"
"43440",-117.072202,33.5830180008699,11.3,"07/04/2022"
"43975",-116.830074,33.9447129,13.7,"07/04/2022"
"44022",-116.830074,33.9447129,10.2,"07/04/2022"
"44591",-117.41601,33.9995800008751,15.8,"07/04/2022"
"45110",-117.4924,33.996360000875,15.3,"07/04/2022"
"45433",-117.33098,33.67649,5.1,"07/04/2022"
"45745",-121.368014,38.6137790009202,8.1,"07/04/2022"
"45811",-121.368014,38.6137790009202,8.2,"07/04/2022"
"45921",-121.49311,38.56844,5.4,"07/04/2022"
"46101",-121.49311,38.56844,7.2,"07/04/2022"
"46277",-121.49311,38.56844,5.7,"07/04/2022"
"46465",-121.164457,38.683304,7.5,"07/04/2022"
"46779",-121.164457,38.683304,6.7,"07/04/2022"
"47098",-121.503795,38.593322,3.6,"07/04/2022"
"47418",-121.211131,38.494475,2.7,"07/04/2022"
"47739",-121.3621,36.8434250009057,4.7,"07/04/2022"
"48358",-117.61722,34.030833,29,"07/04/2022"
"48684",-117.32554,34.5109611108812,13.6,"07/04/2022"
"49007",-117.32554,34.5109611108812,8,"07/04/2022"
"49335",-117.62914,34.10374,20.3,"07/04/2022"
"49737",-116.86147,34.2646400008783,5.2,"07/04/2022"
"50160",-116.365,32.6509000008575,8.1,"07/04/2022"
"50435",-116.768293,32.8423180008601,5.2,"07/04/2022"
"50705",-117.396177,33.2170550008652,6.1,"07/04/2022"
"50998",-116.92135,32.5781600008565,8.3,"07/04/2022"
"51346",-116.944308,32.7895650008594,10.7,"07/04/2022"
"51958",-122.399044,37.765946,7.8,"07/04/2022"
"52275",-121.281414,37.961578,3.1,"07/04/2022"
"52585",-121.247874,37.793392,2.2,"07/04/2022"
"52910",-121.442495,37.682635,0,"07/04/2022"
"53235",-120.56388,35.02083,5.1,"07/04/2022"
"53559",-120.58777,35.0467300008874,12.9,"07/04/2022"
"53883",-120.644719880058,35.2595015184308,2.7,"07/04/2022"
"54200",-120.66617,35.49453,1.5,"07/04/2022"
"54524",-122.20337,37.482934,-0.5,"07/04/2022"
"54835",-119.691217778642,34.4277749961254,6.9,"07/04/2022"
"55162",-120.4328444444,34.8906666667,6.5,"07/04/2022"
"55483",-120.4575,34.6378200008827,7.9,"07/04/2022"
"55808",-119.8284,34.4455100008805,3.5,"07/04/2022"
"56123",-121.574684,36.999571,8.7,"07/04/2022"
"56479",-121.894898,37.348497,5.5,"07/04/2022"
"56803",-121.849783,37.338135,4.2,"07/04/2022"
"57123",-121.98822,36.983320000907,2.7,"07/04/2022"
"57445",-122.083092,37.0631500009077,1.1,"07/04/2022"
"57577",-122.38092,40.550130000932,3.2,"07/04/2022"
"57757",-122.38092,40.550130000932,3.2,"07/04/2022"
"58331",-122.237976,38.102507,1.9,"07/04/2022"
"58631",-122.237976,38.102507,2.2,"07/04/2022"
"59217",-120.994212,37.642165,9,"07/04/2022"
"59387",-120.994212,37.642165,6.3,"07/04/2022"
"59571",-120.836008,37.488317,8.7,"07/04/2022"
"59895",-121.618548986224,39.1387725442464,11.2,"07/04/2022"
"60725",-118.82915,36.48947,6.5,"07/04/2022"
"61038",-119.3129,36.30815,23.6,"07/04/2022"
"61194",-119.3129,36.30815,22.2,"07/04/2022"
"61378",-119.055018,36.0318310008979,5.9,"07/04/2022"
"61700",-118.870509,34.210169,8.2,"07/04/2022"
"62025",-118.80998,34.404281,11.2,"07/04/2022"
"62349",-119.2313,34.44806,5.4,"07/04/2022"
"62673",-118.683685,34.276316,10.8,"07/04/2022"
"62996",-118.683685,34.276316,10.4,"07/04/2022"
"63235",-119.143182,34.25239,5.5,"07/04/2022"
"63560",-121.7734,38.53445,0,"07/04/2022"
"63732",-121.73269,38.66121,2.9,"07/04/2022"
"63955",-73.194722,41.170833000935,5.6,"07/04/2022"
"64308",-73.443056,41.399167000936,9.2,"07/04/2022"
"64666",-72.679923,41.771444,8.5,"07/04/2022"
"64995",-72.631667,41.7847220009374,10.3,"07/04/2022"
"65380",-73.297257,41.8213420009376,1.2,"07/04/2022"
"65793",-72.902871,41.3014000009356,6.2,"07/04/2022"
"66294",-73.043611,41.550556,8,"07/04/2022"
"66621",-72.07882,41.35362,4.4,"07/04/2022"
"66950",-75.5568,38.986672,6.3,"07/04/2022"
"67416",-75.732,39.5513,8.1,"07/04/2022"
"67714",-75.6036,39.57768,7.1,"07/04/2022"
"68030",-75.558056,39.739444,13.4,"07/04/2022"
"68350",-75.6106,38.6539,7.8,"07/04/2022"
"68666",-76.958072,38.895572,46.3,"07/04/2022"
"68995",-77.013178,38.9218470009224,22.3,"07/04/2022"
"69314",-77.013178,38.9218470009224,17.9,"07/04/2022"
"69631",-76.953426,38.8947700009222,43.6,"07/04/2022"
"69960",-77.012816,38.8751610009221,36.1,"07/04/2022"
"70272",-82.26608,29.5661120008103,4.9,"07/04/2022"
"70759",-82.441111,30.2011110008208,5,"07/04/2022"
"71073",-85.731517,30.1304330008197,6.1,"07/04/2022"
"71402",-80.628611,28.053611,8.5,"07/04/2022"
"71720",-80.33845,26.0735360007455,9.2,"07/04/2022"
"72077",-80.2569444,26.0538889,8.1,"07/04/2022"
"72397",-80.169817,26.132677,11,"07/04/2022"
"72724",-80.0963533689314,26.2910878597443,7.2,"07/04/2022"
"73048",-80.1763888888889,26.2941666666666,10.6,"07/04/2022"
"73663",-81.7109593300421,26.2700825638459,16.4,"07/04/2022"
"74261",-81.635396,30.356339,11.3,"07/04/2022"
"74589",-81.587339,30.477725,10.4,"07/04/2022"
"74915",-81.633980694,30.135797178,7.4,"07/04/2022"
"75319",-81.453611,30.2602780008218,7.9,"07/04/2022"
"75642",-81.606833,30.262778,5.9,"07/04/2022"
"75971",-87.20355,30.525367,11.7,"07/04/2022"
"76242",-82.795356,30.426029,6.3,"07/04/2022"
"76557",-82.419835,27.779712,9.9,"07/04/2022"
"77037",-82.538429412,27.892523006,12.5,"07/04/2022"
"77419",-82.2304,27.9656500007821,8.6,"07/04/2022"
"77740",-85.603889,30.8486110008311,5.3,"07/04/2022"
"78065",-81.8779081610228,26.602015752134,6.9,"07/04/2022"
"78386",-84.346389,30.4397220008247,5.7,"07/04/2022"
"78431",-84.346389,30.4397220008247,5.1,"07/04/2022"
"78621",-84.346389,30.4397220008247,6.3,"07/04/2022"
"78947",-82.100645862,29.170532805,7.9,"07/04/2022"
"79263",-80.240689,27.172458,10,"07/04/2022"
"79625",-80.399722,25.68333,9.8,"07/04/2022"
"79945",-80.2155556,25.794222,8.6,"07/04/2022"
"80323",-80.482778,25.471944,15.3,"07/04/2022"
"80881",-80.666446785,26.724786003,6.5,"07/04/2022"
"81206",-80.219619,26.687606,9.4,"07/04/2022"
"81483",-80.0927778,26.4569444,13.3,"07/04/2022"
"81812",-82.731766912,27.946687816,10.6,"07/04/2022"
"82128",-82.7398753622281,27.7858655503876,12,"07/04/2022"
"82376",-82.7007069013916,28.0902994860128,11.3,"07/04/2022"
"82683",-81.972222,28.028889,8.1,"07/04/2022"
"82996",-87.008033,30.394133000824,10.7,"07/04/2022"
"83322",-82.507222,27.290556,17,"07/04/2022"
"83641",-82.362583,27.089194,5.9,"07/04/2022"
"84193",-81.0525,29.206667,9.6,"07/04/2022"
"84505",-84.161111,30.0925000008191,5.8,"07/04/2022"
"84705",-83.6409957140849,32.7774646615604,7.4,"07/04/2022"
"84793",-83.5434927764767,32.8052638843599,6.4,"07/04/2022"
"84987",-83.5434927764767,32.8052638843599,7.8,"07/04/2022"
"85299",-81.1302223986278,32.0907794615767,7.2,"07/04/2022"
"85612",-83.3443853953649,33.91813699186,8.1,"07/04/2022"
"85906",-83.3443853953649,33.91813699186,8,"07/04/2022"
"86104",-84.390717275216,33.6108449850019,15.8,"07/04/2022"
"86174",-84.6074234375265,34.0154357417377,12.1,"07/04/2022"
"86245",-82.7499709789252,31.5130968576628,4.5,"07/04/2022"
"86314",-84.2905,33.6878000008711,13,"07/04/2022"
"86384",-84.2905,33.6878000008711,13,"07/04/2022"
"86576",-84.2905,33.6878000008711,14.4,"07/04/2022"
"86775",-84.0998,31.5776000008422,6.4,"07/04/2022"
"86799",-84.0998,31.5776000008422,4.7,"07/04/2022"
"86982",-84.0998,31.5776000008422,7.3,"07/04/2022"
"87308",-85.3232,34.2605000008783,7.1,"07/04/2022"
"87509",-84.4356184457623,33.8022405397525,9.5,"07/04/2022"
"87703",-84.3573161635597,33.720742384971,13.6,"07/04/2022"
"87900",-84.3914,33.7784000008724,10.9,"07/04/2022"
"88057",-84.3914,33.7784000008724,10.7,"07/04/2022"
"88221",-81.4950347836971,31.1698048619361,6.8,"07/04/2022"
"88414",-81.4950347836971,31.1698048619361,7.4,"07/04/2022"
"88742",-84.0691,33.9632,8.9,"07/04/2022"
"89060",-83.8134,34.2993000008787,11.2,"07/04/2022"
"89385",-84.1618105696717,33.4339490197359,9.7,"07/04/2022"
"89588",-83.5978,32.6056000008569,6.1,"07/04/2022"
"89782",-83.5978,32.6056000008569,8.1,"07/04/2022"
"89985",-83.2933,30.8486000008311,5.1,"07/04/2022"
"90179",-83.2933,30.8486000008311,6.3,"07/04/2022"
"90379",-84.9446347567188,32.521272004906,11.1,"07/04/2022"
"90569",-84.9446347567188,32.521272004906,10,"07/04/2022"
"90770",-84.9457,32.4274,12.5,"07/04/2022"
"90836",-82.0224,33.433900000868,12.9,"07/04/2022"
"91030",-82.0224,33.433900000868,10.4,"07/04/2022"
"91227",-85.2943,34.9784,20.2,"07/04/2022"
"91416",-85.2943,34.9784,20.5,"07/04/2022"
"91743",-82.8068706036265,32.9673591607715,10.3,"07/04/2022"
"92125",-116.347853,43.600699,17.8,"07/04/2022"
"92448",-116.214562837,43.647666863,19.9,"07/04/2022"
"92775",-112.460347,42.876725,5.1,"07/04/2022"
"93287",-116.571281045,47.316576569,7.1,"07/04/2022"
"93602",-114.3712667,43.6825000009423,3.2,"07/04/2022"
"93926",-115.83949967,43.822910411,9.2,"07/04/2022"
"94245",-115.972386,44.104498,15.5,"07/04/2022"
"94574",-116.556656,48.292141,1.6,"07/04/2022"
"94891",-112.04645,43.464700000942,19.3,"07/04/2022"
"95392",-116.562676,43.58031,40.6,"07/04/2022"
"95593",-111.864167,42.082222,6.3,"07/04/2022"
"95803",-111.864167,42.082222,5,"07/04/2022"
"96132",-116.116254548,45.931274394,3.2,"07/04/2022"
"96438",-116.0275,46.2094,3.5,"07/04/2022"
"96738",-116.827245,47.715385,10.9,"07/04/2022"
"97057",-116.960176895,46.72182012,4.2,"07/04/2022"
"97555",-113.890285,45.1818970009432,4.3,"07/04/2022"
"97879",-116.992533,46.408352,6.7,"07/04/2022"
"98200",-116.8062,46.3972,16.2,"07/04/2022"
"98674",-116.236667,47.536389,10.3,"07/04/2022"
"98985",-114.494717,42.565089,4.8,"07/04/2022"
"99303",-116.1065,44.890197,7.5,"07/04/2022"
"99627",-85.891331718,39.237456874,13.3,"07/04/2022"
"99824",-85.66411754,38.3938222909186,11.7,"07/04/2022"
"99866",-85.66411754,38.3938222909186,11.5,"07/04/2022"
"99936",-85.741336506,38.2881908269178,21.5,"07/04/2022"
"100135",-85.741336506,38.2881908269178,19.3,"07/04/2022"
"100336",-85.387907948,40.1995024089303,16.8,"07/04/2022"
"100412",-86.929668,38.3917990009186,11,"07/04/2022"
"100608",-85.96844591,41.657154959937,24.1,"07/04/2022"
"100786",-86.990419044,38.9854769349229,11.2,"07/04/2022"
"100981",-85.939546219,39.96088418,17.3,"07/04/2022"
"101165",-86.078775372,39.9288040209288,21.9,"07/04/2022"
"101239",-85.523470388,40.0095437619292,11.5,"07/04/2022"
"101437",-86.109688135,40.4813468883317,12.7,"07/04/2022"
"101626",-87.442016638,41.6359519529369,17.3,"07/04/2022"
"101701",-87.304943321,41.6066623240368,17.5,"07/04/2022"
"101889",-87.304943321,41.6066623240368,18.1,"07/04/2022"
"102078",-87.406579074,41.5732824669367,15.2,"07/04/2022"
"102152",-87.34294729,41.5984727179368,18.3,"07/04/2022"
"102200",-87.34294729,41.5984727179368,18.9,"07/04/2022"
"102265",-87.435561426,41.653500828937,18.9,"07/04/2022"
"102468",-87.435561426,41.653500828937,15.6,"07/04/2022"
"102795",-87.495043676,41.5944266019368,14.8,"07/04/2022"
"103118",-87.495043676,41.5944266019368,15.5,"07/04/2022"
"103236",-86.8912156987957,41.7072116056478,14.9,"07/04/2022"
"103438",-85.652184,40.1257028009299,15,"07/04/2022"
"103635",-86.1664643225722,39.7449926753646,22.2,"07/04/2022"
"103711",-86.114444,39.810833000928,24.6,"07/04/2022"
"103912",-86.114444,39.810833000928,24.3,"07/04/2022"
"104115",-86.214628,39.7889030009279,30.8,"07/04/2022"
"104164",-86.214628,39.7889030009279,31.3,"07/04/2022"
"104354",-86.214628,39.7889030009279,33.3,"07/04/2022"
"104559",-86.11541484,39.7588551909278,21.2,"07/04/2022"
"104634",-86.130879593,39.787933053,22.4,"07/04/2022"
"104837",-86.130879593,39.787933053,22.9,"07/04/2022"
"105038",-86.504761719,39.159383056924,11.2,"07/04/2022"
"105237",-86.504761719,39.159383056924,13.8,"07/04/2022"
"105545",-87.199167,41.6175000009369,15,"07/04/2022"
"105740",-86.214722,41.6966604109371,23,"07/04/2022"
"105788",-86.214722,41.6966604109371,23.1,"07/04/2022"
"105979",-86.214722,41.6966604109371,25.3,"07/04/2022"
"106372",-86.8525,40.431639,13.6,"07/04/2022"
"106613",-87.577222,38.0133330009157,22.9,"07/04/2022"
"106804",-87.577222,38.0133330009157,19.9,"07/04/2022"
"107122",-87.401312,39.4859870009261,20.5,"07/04/2022"
"107439",-87.401312,39.4859870009261,23.7,"07/04/2022"
"107549",-85.6292924,41.169645500935,13.6,"07/04/2022"
"107749",-85.6292924,41.169645500935,16.1,"07/04/2022"
"107952",-88.240552608195,40.1238858574616,12.1,"07/04/2022"
"108032",-88.37251,40.05278,10.6,"07/04/2022"
"108232",-88.37251,40.05278,9.3,"07/04/2022"
"108404",-87.7324568962847,41.6709918952829,20.2,"07/04/2022"
"108576",-87.7324568962847,41.6709918952829,20.6,"07/04/2022"
"108772",-87.5393154841479,41.6871654376343,15,"07/04/2022"
"108852",-87.7499280553202,41.9654848301767,9.2,"07/04/2022"
"108900",-87.722673,41.912739,28.3,"07/04/2022"
"109064",-87.722673,41.912739,26.3,"07/04/2022"
"109232",-87.7134881520007,41.7513999786378,22.3,"07/04/2022"
"109408",-87.7134881520007,41.7513999786378,24,"07/04/2022"
"109723",-87.5574060746384,41.5786196210494,14.7,"07/04/2022"
"109928",-87.832349,41.80118,21,"07/04/2022"
"109977",-87.832349,41.80118,17.5,"07/04/2022"
"110045",-87.8762647334973,41.9651934814238,22.5,"07/04/2022"
"110130",-87.8053767946675,41.7827660079251,22.8,"07/04/2022"
"110178",-87.8053767946675,41.7827660079251,22.6,"07/04/2022"
"110367",-87.8632254343829,42.0602846910538,16.1,"07/04/2022"
"110570",-87.7992269168431,42.139996190948,14.3,"07/04/2022"
"110772",-87.7992269168431,42.139996190948,13.6,"07/04/2022"
"110946",-87.7489023825124,41.8644264230095,31.7,"07/04/2022"
"111136",-87.7489023825124,41.8644264230095,32,"07/04/2022"
"111455",-88.1525336515249,41.7710709444974,16.8,"07/04/2022"
"111782",-88.6249434004072,38.0821551646727,12.2,"07/04/2022"
"112111",-90.344494,39.101439,10.5,"07/04/2022"
"112310",-88.2800147147357,42.0504030003903,21,"07/04/2022"
"112390",-88.3293736067334,41.7847165129183,13.4,"07/04/2022"
"112579",-88.2422073399828,42.221441662101,19.2,"07/04/2022"
"112908",-88.9968957084304,40.5187353721062,11.8,"07/04/2022"
"113237",-88.9968957084304,40.5187353721062,10.5,"07/04/2022"
"113541",-88.925594450544,39.866833885022,10.9,"07/04/2022"
"113738",-90.1447626742938,38.7006315001362,15.1,"07/04/2022"
"113816",-90.1463079297551,38.901361539954,10.7,"07/04/2022"
"114198",-90.1396748417377,38.7045342604079,13.7,"07/04/2022"
"114267",-90.1058511128885,38.8606694707698,11.9,"07/04/2022"
"114471",-89.5847372162891,40.6970070002047,16.4,"07/04/2022"
"114779",-89.7884586171723,38.1762776056649,8.5,"07/04/2022"
"115102",-90.5173502630811,41.5147269688183,10.3,"07/04/2022"
"115429",-90.1604766324869,38.6120344810656,15.3,"07/04/2022"
"115744",-89.6441635862288,39.8319208689568,14.9,"07/04/2022"
"116071",-88.1164738092357,41.526885089371,11.9,"07/04/2022"
"116392",-88.190967175228,41.2215370677657,11.2,"07/04/2022"
"116721",-89.08917,42.2670002,14,"07/04/2022"
"116927",-92.316017,42.5015430009398,15.5,"07/04/2022"
"117439",-92.316017,42.5015430009398,15.5,"07/04/2022"
"117750",-90.2119824210274,41.8232826881747,10.5,"07/04/2022"
"118017",-90.2119824210274,41.8232826881747,15.5,"07/04/2022"
"118343",-90.2119824210274,41.8232826881747,13.4,"07/04/2022"
"118545",-90.17757390303,41.8749989322255,10.1,"07/04/2022"
"118740",-91.503478,41.657232000937,9.4,"07/04/2022"
"119013",-91.503478,41.657232000937,8.7,"07/04/2022"
"119335",-91.503478,41.657232000937,8.8,"07/04/2022"
"119524",-91.3910115339692,40.4009586474442,11.5,"07/04/2022"
"119738",-91.68766,41.97677,11.8,"07/04/2022"
"119884",-91.68766,41.97677,11.9,"07/04/2022"
"120088",-91.68766,41.97677,11.1,"07/04/2022"
"120411",-91.68766,41.97677,12,"07/04/2022"
"120613",-95.044951,40.9691120009341,7.7,"07/04/2022"
"120825",-95.044951,40.9691120009341,5.7,"07/04/2022"
"121140",-95.044951,40.9691120009341,7.3,"07/04/2022"
"121453",-91.0679566789336,41.4009679259914,15.2,"07/04/2022"
"121572",-91.0679566789336,41.4009679259914,15.1,"07/04/2022"
"121646",-91.0709752344439,41.4194287908978,11.3,"07/04/2022"
"121857",-91.068449,41.401459,15.8,"07/04/2022"
"122174",-91.068449,41.401459,13.5,"07/04/2022"
"122377",-91.0616,41.406900000936,13.3,"07/04/2022"
"122650",-94.693518,43.1237040009413,10.7,"07/04/2022"
"122974",-94.693518,43.1237040009413,12.8,"07/04/2022"
"123295",-93.643118,41.6031590009368,12.3,"07/04/2022"
"123445",-93.643118,41.6031590009368,13.2,"07/04/2022"
"123641",-93.643118,41.6031590009368,14.4,"07/04/2022"
"123965",-93.643118,41.6031590009368,13.2,"07/04/2022"
"124144",-93.7479,41.6035166709368,10.1,"07/04/2022"
"124244",-95.896124000951,41.2641709943154,19,"07/04/2022"
"124302",-95.896124000951,41.2641709943154,18.9,"07/04/2022"
"124487",-90.5876108140407,41.5300106207475,13.4,"07/04/2022"
"124602",-90.5876108140407,41.5300106207475,12.9,"07/04/2022"
"124796",-90.5876108140407,41.5300106207475,11.8,"07/04/2022"
"125317",-90.624044,41.5120770009364,12.2,"07/04/2022"
"125397",-92.006318,40.695078,9.4,"07/04/2022"
"125608",-92.006318,40.695078,10.6,"07/04/2022"
"126114",-96.3947548868099,42.4998443259973,10.9,"07/04/2022"
"126320",-94.746424,38.838575,9.5,"07/04/2022"
"126647",-95.47594,37.67696,11,"07/04/2022"
"126976",-97.314847,37.702066,12.2,"07/04/2022"
"127305",-95.711275,39.024265,9.5,"07/04/2022"
"127611",-97.366399,37.47689,9.4,"07/04/2022"
"127923",-99.763424,38.770081,8.3,"07/04/2022"
"128301",-94.635605,39.117219,25.8,"07/04/2022"
"128594",-83.73694,36.60843,9.1,"07/04/2022"
"128920",-82.64041,38.45934,16.9,"07/04/2022"
"129122",-84.47445,39.021881,13.4,"07/04/2022"
"129172",-84.47445,39.021881,14,"07/04/2022"
"129363",-84.47445,39.021881,12.5,"07/04/2022"
"129682",-82.9881,38.23887,9.3,"07/04/2022"
"130009",-87.323337,36.91171,8.6,"07/04/2022"
"130337",-87.075307,37.780776,9.8,"07/04/2022"
"130665",-84.49761,38.06503,13.5,"07/04/2022"
"130837",-85.852629,37.705612,11.2,"07/04/2022"
"131028",-85.852629,37.705612,10.7,"07/04/2022"
