"","Longitude","Latitude","PM25","Date"
"113814",-90.1463079297551,38.901361539954,7.5,"06/28/2022"
"113861",-90.1396748417377,38.7045342604079,9.8,"06/28/2022"
"114031",-90.1396748417377,38.7045342604079,11.6,"06/28/2022"
"114197",-90.1396748417377,38.7045342604079,9.7,"06/28/2022"
"114264",-90.1058511128885,38.8606694707698,10.3,"06/28/2022"
"114465",-89.5847372162891,40.6970070002047,15,"06/28/2022"
"114773",-89.7884586171723,38.1762776056649,5.7,"06/28/2022"
"115096",-90.5173502630811,41.5147269688183,11.8,"06/28/2022"
"115423",-90.1604766324869,38.6120344810656,10.1,"06/28/2022"
"115738",-89.6441635862288,39.8319208689568,8.6,"06/28/2022"
"116065",-88.1164738092357,41.526885089371,10.8,"06/28/2022"
"116386",-88.190967175228,41.2215370677657,10,"06/28/2022"
"116715",-89.08917,42.2670002,13.1,"06/28/2022"
"116925",-92.316017,42.5015430009398,7.3,"06/28/2022"
"117131",-92.316017,42.5015430009398,4.6,"06/28/2022"
"117433",-92.316017,42.5015430009398,8.3,"06/28/2022"
"117744",-90.2119824210274,41.8232826881747,9.5,"06/28/2022"
"118011",-90.2119824210274,41.8232826881747,15.9,"06/28/2022"
"118337",-90.2119824210274,41.8232826881747,15.4,"06/28/2022"
"118543",-90.17757390303,41.8749989322255,8.7,"06/28/2022"
"118734",-91.503478,41.657232000937,7.6,"06/28/2022"
"119007",-91.503478,41.657232000937,11.1,"06/28/2022"
"119329",-91.503478,41.657232000937,11.5,"06/28/2022"
"119520",-91.3910115339692,40.4009586474442,8.9,"06/28/2022"
"119732",-91.68766,41.97677,8.1,"06/28/2022"
"119883",-91.68766,41.97677,8.2,"06/28/2022"
"120082",-91.68766,41.97677,11.6,"06/28/2022"
"120405",-91.68766,41.97677,12,"06/28/2022"
"120611",-95.044951,40.9691120009341,6.5,"06/28/2022"
"120819",-95.044951,40.9691120009341,4.1,"06/28/2022"
"121134",-95.044951,40.9691120009341,5.8,"06/28/2022"
"121571",-91.0679566789336,41.4009679259914,8.5,"06/28/2022"
"121644",-91.0709752344439,41.4194287908978,7.7,"06/28/2022"
"121851",-91.068449,41.401459,8.2,"06/28/2022"
"122168",-91.068449,41.401459,9.3,"06/28/2022"
"122375",-91.0616,41.406900000936,8.3,"06/28/2022"
"122644",-94.693518,43.1237040009413,7.7,"06/28/2022"
"122968",-94.693518,43.1237040009413,8.2,"06/28/2022"
"123289",-93.643118,41.6031590009368,7.3,"06/28/2022"
"123444",-93.643118,41.6031590009368,7.2,"06/28/2022"
"123635",-93.643118,41.6031590009368,7.8,"06/28/2022"
"123959",-93.643118,41.6031590009368,8.4,"06/28/2022"
"124142",-93.7479,41.6035166709368,6.7,"06/28/2022"
"124242",-95.896124000951,41.2641709943154,7.3,"06/28/2022"
"124301",-95.896124000951,41.2641709943154,7.4,"06/28/2022"
"124481",-90.5876108140407,41.5300106207475,10,"06/28/2022"
"124601",-90.5876108140407,41.5300106207475,9.7,"06/28/2022"
"124790",-90.5876108140407,41.5300106207475,13.1,"06/28/2022"
"125114",-90.5876108140407,41.5300106207475,13.1,"06/28/2022"
"125315",-90.624044,41.5120770009364,10.3,"06/28/2022"
"125396",-92.006318,40.695078,6.8,"06/28/2022"
"125602",-92.006318,40.695078,7.3,"06/28/2022"
"125911",-92.006318,40.695078,8.7,"06/28/2022"
"126112",-96.3947548868099,42.4998443259973,9.8,"06/28/2022"
"126314",-94.746424,38.838575,10.9,"06/28/2022"
"126641",-95.47594,37.67696,10.2,"06/28/2022"
"126970",-97.314847,37.702066,9,"06/28/2022"
"127299",-95.711275,39.024265,9.8,"06/28/2022"
"127605",-97.366399,37.47689,9.5,"06/28/2022"
"127917",-99.763424,38.770081,8.5,"06/28/2022"
"128116",-94.635605,39.117219,7.9,"06/28/2022"
"128295",-94.635605,39.117219,15.1,"06/28/2022"
"128588",-83.73694,36.60843,6.5,"06/28/2022"
"128914",-82.64041,38.45934,6.4,"06/28/2022"
"129120",-84.47445,39.021881,5.4,"06/28/2022"
"129171",-84.47445,39.021881,5.2,"06/28/2022"
"129357",-84.47445,39.021881,5.3,"06/28/2022"
"129676",-82.9881,38.23887,5.3,"06/28/2022"
"130003",-87.323337,36.91171,7.6,"06/28/2022"
"130331",-87.075307,37.780776,6.3,"06/28/2022"
"130659",-84.49761,38.06503,5.2,"06/28/2022"
"130836",-85.852629,37.705612,5.4,"06/28/2022"
"131022",-85.852629,37.705612,5.5,"06/28/2022"
"131345",-85.89804,38.0609100009161,7.5,"06/28/2022"
"131674",-85.65452,38.2287600009174,5.2,"06/28/2022"
"132001",-85.7119,38.1936,6,"06/28/2022"
"132329",-85.574361,38.182435,5.5,"06/28/2022"
"132652",-85.82678,38.2315800009174,7.1,"06/28/2022"
"132971",-88.57251,37.05822,7.2,"06/28/2022"
"133298",-83.20932,37.28329,7.4,"06/28/2022"
"133624",-82.53532,37.4826,6.1,"06/28/2022"
"133952",-84.61152,37.09798,5.7,"06/28/2022"
"134276",-86.21487,37.04926,5.3,"06/28/2022"
"134599",-86.21487,37.04926,5.4,"06/28/2022"
"134802",-93.747041,32.535293,11.2,"06/28/2022"
"134992",-93.79517889,32.471819333,8.2,"06/28/2022"
"135187",-93.2850842698347,30.2626041187534,9.8,"06/28/2022"
"135395",-93.5799647199621,30.2277977301424,9.7,"06/28/2022"
"135572",-91.179219,30.461981,8.8,"06/28/2022"
"135759",-91.179219,30.461981,9.8,"06/28/2022"
"135947",-91.062551898386,30.2191008729756,8.1,"06/28/2022"
"135976",-90.2728258440869,30.0412377293313,8,"06/28/2022"
"136148",-90.2728258440869,30.0412377293313,7.9,"06/28/2022"
"136298",-90.1098360043164,29.9003140259356,9.2,"06/28/2022"
"136473",-92.0429082948787,30.2261097092031,10,"06/28/2022"
"136767",-90.765274558,29.764098203,10.4,"06/28/2022"
"137075",-90.8113827241473,30.3154062678331,9.9,"06/28/2022"
"137387",-90.101549844771,29.9935192585394,7.1,"06/28/2022"
"137599",-90.11819,29.996013,8,"06/28/2022"
"137658",-92.046195875745,32.5099590139388,8,"06/28/2022"
"137718",-92.410745974,31.177824119,8.2,"06/28/2022"
"137814",-89.97625,29.943164,8.3,"06/28/2022"
"137867",-89.97625,29.943164,10,"06/28/2022"
"138183",-90.199678,30.4293810008245,7.2,"06/28/2022"
"138388",-90.3772123061861,30.5032871520732,7.6,"06/28/2022"
"138418",-90.3772123061861,30.5032871520732,7.5,"06/28/2022"
"138477",-90.7797311333557,29.6793011742888,7.7,"06/28/2022"
"138653",-91.213556,30.500642,10,"06/28/2022"
"138827",-70.214219,44.089406,3.2,"06/28/2022"
"139144",-68.321106,47.355332,1.6,"06/28/2022"
"139321",-68.038402602,46.698421913,4,"06/28/2022"
"139350",-68.016195,46.682299,4.7,"06/28/2022"
"139527",-68.016195,46.682299,3.7,"06/28/2022"
"139856",-68.033006,46.696431,4.4,"06/28/2022"
"140034",-70.256178,43.677994,5.7,"06/28/2022"
"140064",-70.268965,43.660246,4.2,"06/28/2022"
"140238",-70.268965,43.660246,2.9,"06/28/2022"
"140556",-68.2609,44.377050000943,4.4,"06/28/2022"
"140735",-68.2609,44.377050000943,3.5,"06/28/2022"
"140792",-69.786717,44.312319,3.1,"06/28/2022"
"140980",-70.546319,44.551419,2,"06/28/2022"
"141301",-68.772762,44.8173980009432,3.4,"06/28/2022"
"141639",-76.633543,39.460478000926,6.1,"06/28/2022"
"141816",-76.474444,39.310833,3.7,"06/28/2022"
"141991",-75.864771,39.702982,5.1,"06/28/2022"
"142307",-76.141006,38.587525,6,"06/28/2022"
"142625",-79.012,39.70595,4.3,"06/28/2022"
"142945",-76.296946,39.410191,4.3,"06/28/2022"
"143268",-76.84611,39.14313,4,"06/28/2022"
"143589",-75.797317,39.305021,4.9,"06/28/2022"
"143905",-77.106876,39.114313,4,"06/28/2022"
"144102",-76.878333,39.055277,4.3,"06/28/2022"
"144115",-76.878333,39.055277,4.5,"06/28/2022"
"144277",-76.878333,39.055277,4.3,"06/28/2022"
"144558",-77.720244,39.564178,3.7,"06/28/2022"
"144754",-76.58905,39.3374600009252,3.7,"06/28/2022"
"145273",-73.2396482491513,42.4522993070341,4,"06/28/2022"
"145598",-73.110414,42.7022230009403,2.2,"06/28/2022"
"145918",-71.1692346663934,41.6857067155718,4.1,"06/28/2022"
"146474",-71.102290324038,42.7708365765506,4,"06/28/2022"
"146661",-72.596689,42.605816,6.9,"06/28/2022"
"146840",-72.596689,42.605816,3.2,"06/28/2022"
"147169",-72.5551116962843,42.194380465342,3.2,"06/28/2022"
"147329",-72.5845032277788,42.1202291946886,5.6,"06/28/2022"
"147505",-72.5845032277788,42.1202291946886,3.6,"06/28/2022"
"147748",-72.3340786435612,42.2984926849719,3.5,"06/28/2022"
"148070",-71.3069864063041,42.6120846820042,3.5,"06/28/2022"
"148390",-70.963346,42.241229,4.2,"06/28/2022"
"148715",-71.0121294262363,42.0651056363862,8.8,"06/28/2022"
"148910",-71.0971627875593,42.3488727124916,7.3,"06/28/2022"
"149089",-71.0971627875593,42.3488727124916,4.7,"06/28/2022"
"149468",-71.0826,42.3295,5.4,"06/28/2022"
"149646",-71.056061,42.325186,5.8,"06/28/2022"
"149823",-71.056061,42.325186,4.6,"06/28/2022"
"150147",-71.056061,42.325186,4.5,"06/28/2022"
"150358",-71.026111,42.387222,4.3,"06/28/2022"
"150678",-71.7943222531487,42.2639545825909,7.6,"06/28/2022"
"150983",-86.1485772164682,42.7677855514527,5.5,"06/28/2022"
"151301",-83.8907206820599,43.5713906134716,3.5,"06/28/2022"
"151621",-83.6701590874905,43.0472241917062,7.8,"06/28/2022"
"151790",-83.6701590874905,43.0472241917062,5.6,"06/28/2022"
"151984",-84.5627790819822,42.7613867496542,6.6,"06/28/2022"
"152149",-84.5627790819822,42.7613867496542,5.8,"06/28/2022"
"152333",-85.5418899211592,42.2780666736986,8.6,"06/28/2022"
"152639",-85.6713387423288,42.9841730428365,9.6,"06/28/2022"
"152836",-85.6713387423288,42.9841730428365,7,"06/28/2022"
"153045",-83.9465593762963,41.9955676998722,6.2,"06/28/2022"
"153367",-82.79346283166,42.7313941191528,7.4,"06/28/2022"
"153768",-84.8918653238824,44.3105554203758,7.9,"06/28/2022"
"153932",-83.1831986800023,42.4630634106704,4.6,"06/28/2022"
"154102",-85.8527340226485,42.8944506594294,8.4,"06/28/2022"
"154419",-82.4562287816265,42.9533362711269,7.4,"06/28/2022"
"154711",-85.9502269219365,46.2888771607497,8.4,"06/28/2022"
"155032",-83.5996022282151,42.2405654781129,5.6,"06/28/2022"
"155157",-83.5996022282151,42.2405654781129,4.8,"06/28/2022"
"155322",-83.2082000228824,42.2286201358284,6.7,"06/28/2022"
"155525",-83.2082000228824,42.2286201358284,5.6,"06/28/2022"
"155805",-83.1065304278455,42.3027864681917,15.7,"06/28/2022"
"156000",-83.0001375444892,42.4308404181017,5.4,"06/28/2022"
"156137",-83.1487538477324,42.3066744897716,6.7,"06/28/2022"
"156317",-83.1487538477324,42.3066744897716,9.4,"06/28/2022"
"156635",-83.2661886555648,42.3859980524931,9.8,"06/28/2022"
"156957",-83.1578933,42.2616692009391,6.5,"06/28/2022"
"157219",-83.091943,42.3121580009392,7.8,"06/28/2022"
"157542",-83.129431,42.295824,11.5,"06/28/2022"
"157864",-83.103469,42.312078,8.9,"06/28/2022"
"158176",-82.979793,42.388405,5.4,"06/28/2022"
"158236",-93.207614975211,45.1376795361548,6.7,"06/28/2022"
"158410",-93.207614975211,45.1376795361548,7,"06/28/2022"
"158714",-95.846272,46.851811,5.1,"06/28/2022"
"159027",-95.029172,47.8781590009383,1.8,"06/28/2022"
"159350",-92.511722,46.7136940009414,1.9,"06/28/2022"
"159670",-94.60166,47.3844300009398,7.7,"06/28/2022"
"160226",-94.1303,46.396740000942,6.2,"06/28/2022"
"160535",-93.23725,44.7384600009432,6,"06/28/2022"
"160832",-93.285803,44.706123,4.7,"06/28/2022"
"161144",-93.254759,44.9652420009432,5,"06/28/2022"
"161337",-93.25821,44.9536600009432,7.6,"06/28/2022"
"161502",-93.25821,44.9536600009432,6.9,"06/28/2022"
"161688",-93.34315,44.9480500009432,7.6,"06/28/2022"
"161870",-91.495574,47.948622,5.5,"06/28/2022"
"162165",-95.81789,44.4438000009431,6.8,"06/28/2022"
"162494",-92.450366,43.996908,6.4,"06/28/2022"
"162681",-93.09827,44.9507200009432,10.2,"06/28/2022"
"162739",-93.03587,44.9593900009432,7.3,"06/28/2022"
"162927",-93.03587,44.9593900009432,7.7,"06/28/2022"
"163236",-93.03587,44.9593900009432,7.8,"06/28/2022"
"163389",-92.536305,47.5233550009394,4.7,"06/28/2022"
"163710",-92.08936,46.8182600009412,1.8,"06/28/2022"
"164000",-92.1659975412758,46.7436571531727,2.4,"06/28/2022"
"164302",-93.512534,44.7914370009432,9,"06/28/2022"
"164857",-93.66921,45.2091600009432,4.9,"06/28/2022"
"165167",-90.734175,33.750838,7.9,"06/28/2022"
"165496",-89.98778,34.82056,10,"06/28/2022"
"165676",-89.2922,31.32389,8.5,"06/28/2022"
"165868",-89.2922,31.32389,9.3,"06/28/2022"
"166197",-89.395916,30.3008330008224,8.5,"06/28/2022"
"166525",-89.0497776193734,30.390369181243,8.9,"06/28/2022"
"166734",-90.182722,32.329111,9.3,"06/28/2022"
"166944",-90.182722,32.329111,8.5,"06/28/2022"
"167272",-90.225667,32.346722,7.9,"06/28/2022"
"167599",-88.5339296135032,30.3782867218264,7,"06/28/2022"
"168229",-94.858584090462,39.7416944853212,8.3,"06/28/2022"
"168409",-94.57983,38.75961,4.8,"06/28/2022"
"168738",-94.03474,37.70097,4.9,"06/28/2022"
"169065",-94.3770140393154,39.3031741035639,6.5,"06/28/2022"
"169386",-93.2998938430676,37.2561370295805,3.5,"06/28/2022"
"169657",-93.2998938430676,37.2561370295805,8.9,"06/28/2022"
"169838",-94.5707895938208,39.1046863699472,6.6,"06/28/2022"
"170167",-94.5707895938208,39.1046863699472,10.6,"06/28/2022"
"170346",-94.450513,39.047911,7.7,"06/28/2022"
"170661",-90.3959043035092,38.4486717884839,5.5,"06/28/2022"
"170970",-90.3503131332522,38.6503289014021,6.1,"06/28/2022"
"171002",-90.3503131332522,38.6503289014021,7.2,"06/28/2022"
"171175",-90.3503131332522,38.6503289014021,6.1,"06/28/2022"
"171497",-90.2637112060473,38.542550531558,7,"06/28/2022"
"171691",-90.1983482680334,38.656428944875,7.9,"06/28/2022"
"171860",-90.1983482680334,38.656428944875,8.2,"06/28/2022"
"172186",-90.1983482680334,38.656428944875,8.7,"06/28/2022"
"172357",-90.1898679960933,38.6564789512734,8.2,"06/28/2022"
"172674",-90.1898679960933,38.6564789512734,11.2,"06/28/2022"
"172855",-90.28115,38.6311400009204,7.9,"06/28/2022"
"173176",-111.303317,47.494318,5.2,"06/28/2022"
"173503",-105.8127777778,46.4113888889,7.4,"06/28/2022"
"173824",-109.455315,47.048537,6.4,"06/28/2022"
"174151",-114.189272,48.363694,7.5,"06/28/2022"
"174480",-111.089618,44.657014,5.8,"06/28/2022"
"174807",-111.056282,45.683765,6.2,"06/28/2022"
"175017",-111.987164,46.8505,4.3,"06/28/2022"
"175193",-111.987164,46.8505,3,"06/28/2022"
"175369",-112.013089,46.658762,6.9,"06/28/2022"
"175548",-112.013089,46.658762,10.4,"06/28/2022"
"175876",-112.013089,46.658762,9.2,"06/28/2022"
"176119",-115.553309333839,48.3915450080109,6.4,"06/28/2022"
"176446",-114.021498634245,46.8421813619225,3.6,"06/28/2022"
"176771",-114.224273,47.012907,10.8,"06/28/2022"
"177100",-113.476182,47.17563,7,"06/28/2022"
"177429",-107.862471,48.317507,4,"06/28/2022"
"177758",-105.370283,45.440295,15.6,"06/28/2022"
"178086",-114.158889,46.243621,4.9,"06/28/2022"
"178407",-104.67694444,47.8679000009384,12.2,"06/28/2022"
"178736",-115.323746,47.594395,5.7,"06/28/2022"
"178912",-112.501247,46.002602,5.4,"06/28/2022"
"179090",-112.501247,46.002602,3.2,"06/28/2022"
"179413",-108.425978,45.8063110009428,7.4,"06/28/2022"
"179742",-95.973142,41.2474860009354,7.7,"06/28/2022"
"179952",-95.973142,41.2474860009354,6.8,"06/28/2022"
"180040",-96.056686,41.1978470009352,6.5,"06/28/2022"
"180099",-96.056686,41.1978470009352,6.8,"06/28/2022"
"180285",-96.824166,40.285,6.6,"06/28/2022"
"180324",-96.824166,40.285,6.7,"06/28/2022"
"180511",-98.378888,40.9155550009339,9.5,"06/28/2022"
"180706",-96.683313549,40.812591238,6.9,"06/28/2022"
"180911",-95.956103,41.1332940009349,8.1,"06/28/2022"
"181207",-103.656561,41.876853,3,"06/28/2022"
"181492",-103.658056,41.875556,2.8,"06/28/2022"
"181764",-96.146175,41.5512110009366,4.7,"06/28/2022"
"181959",-96.146175,41.5512110009366,4.7,"06/28/2022"
"182259",-114.050347,36.815897,5,"06/28/2022"
"182584",-115.253333,36.106389,6.4,"06/28/2022"
"182913",-115.268516754406,36.0047334387416,5.7,"06/28/2022"
"183242",-115.263038,36.16976,6.6,"06/28/2022"
"183569",-115.332728,36.173415,5.7,"06/28/2022"
"183894",-115.332728,36.173415,6,"06/28/2022"
"184075",-115.238282,36.270592,6.5,"06/28/2022"
"184404",-115.052942,36.048705,6.3,"06/28/2022"
"184733",-115.148885,35.987908,6.6,"06/28/2022"
"184942",-115.078742,36.141875,5.7,"06/28/2022"
"184999",-115.078742,36.141875,7.1,"06/28/2022"
"185176",-115.078742,36.141875,6.2,"06/28/2022"
"185383",-115.11393,36.163962,7.4,"06/28/2022"
"185562",-115.11393,36.163962,6.8,"06/28/2022"
"185891",-114.835007,35.969848,5.1,"06/28/2022"
"186219",-115.357087,35.7856650008953,5.3,"06/28/2022"
"186547",-115.175654,36.1397070008989,7.8,"06/28/2022"
"186876",-115.13977,36.174365,7.8,"06/28/2022"
"187071",-115.091437,36.214465,7.5,"06/28/2022"
"187400",-119.732507,38.897557,2,"06/28/2022"
"187724",-119.7396057,39.3998365,3.1,"06/28/2022"
"187931",-119.7954,39.5219333333333,2.7,"06/28/2022"
"188110",-119.7954,39.5219333333333,2.3,"06/28/2022"
"188437",-119.7467605,39.5409171,5.7,"06/28/2022"
"188763",-119.71877,39.621434,3.1,"06/28/2022"
"189088",-119.7661,39.1447,1.5,"06/28/2022"
"189261",-119.7661,39.1447,2.5,"06/28/2022"
"189440",-71.496335,43.5661220009421,2.4,"06/28/2022"
"189614",-72.272332,42.9305210009409,2.9,"06/28/2022"
"189793",-72.272332,42.9305210009409,2.7,"06/28/2022"
"190118",-72.309499,43.6296050009422,3.1,"06/28/2022"
"190324",-71.878626,42.8618300009407,2.1,"06/28/2022"
"190503",-71.878626,42.8618300009407,2.2,"06/28/2022"
"190831",-70.748017,43.0753710009412,3.8,"06/28/2022"
"191036",-71.38014,42.8625310009407,2.7,"06/28/2022"
"191215",-71.38014,42.8625310009407,3,"06/28/2022"
"191416",-74.448736,39.464872,5.1,"06/28/2022"
"191620",-74.448736,39.464872,5.2,"06/28/2022"
"191817",-74.431,39.36326,6,"06/28/2022"
"192020",-73.96618,40.85355,3.8,"06/28/2022"
"192220",-75.125219,39.934559,5.9,"06/28/2022"
"192279",-75.125219,39.934559,5.5,"06/28/2022"
"192466",-75.125219,39.934559,5.7,"06/28/2022"
"192663",-75.050008,39.989036,4.9,"06/28/2022"
"192863",-75.025204,39.422273,4.7,"06/28/2022"
"193058",-74.192892,40.720989,4.5,"06/28/2022"
"193245",-74.192892,40.720989,7.1,"06/28/2022"
"193391",-75.212119,39.800339,4.4,"06/28/2022"
"193587",-74.036218,40.770908,2.9,"06/28/2022"
"193772",-74.052293,40.725413,4.8,"06/28/2022"
"193890",-74.052293,40.725413,4.9,"06/28/2022"
"194077",-74.052293,40.725413,5.2,"06/28/2022"
"194395",-74.806671,40.515262,5.7,"06/28/2022"
"194702",-74.742613,40.283092,7.6,"06/28/2022"
"195010",-74.763167,40.222411,4.7,"06/28/2022"
"195209",-74.429439,40.462182,4.6,"06/28/2022"
"195417",-74.429439,40.462182,4.9,"06/28/2022"
"195606",-74.676301,40.787628,2.7,"06/28/2022"
"195800",-74.170447,39.994908,5.5,"06/28/2022"
"196293",-74.208365,40.64144,6.7,"06/28/2022"
"196485",-74.208365,40.64144,5.6,"06/28/2022"
"197144",-75.067815,40.92458,4.8,"06/28/2022"
"197544",-106.5852,35.1343000008884,10.4,"06/28/2022"
"197868",-106.60468,35.1443000008885,7.2,"06/28/2022"
"198282",-106.65739,35.01708,10.3,"06/28/2022"
"198591",-106.50815,35.1852000008889,6.8,"06/28/2022"
"198917",-106.613815,35.193240000889,7.1,"06/28/2022"
"199231",-106.599714692,32.003711801,5,"06/28/2022"
"199441",-106.599714692,32.003711801,5.6,"06/28/2022"
"199532",-106.584433773,31.796218122,6.4,"06/28/2022"
"199765",-106.683324495,31.787884954,4.8,"06/28/2022"
"200087",-106.768337357,32.322037337,4.5,"06/28/2022"
"200414",-103.122917,32.726656,10.4,"06/28/2022"
"200727",-106.07968,35.6197500008936,1.9,"06/28/2022"
"201254",-73.75464,42.64225,2.6,"06/28/2022"
"201300",-73.75464,42.64225,2.8,"06/28/2022"
"201481",-73.75464,42.64225,3.5,"06/28/2022"
"201683",-73.75733,42.68075,2.4,"06/28/2022"
"201859",-73.92009,40.83606,1.4,"06/28/2022"
"201999",-73.902,40.816,4.7,"06/28/2022"
"202155",-73.902,40.816,4.5,"06/28/2022"
"202365",-73.87809,40.8679,4.2,"06/28/2022"
"202440",-79.31881,42.49963,4.7,"06/28/2022"
"202515",-78.77153,42.99328,4.2,"06/28/2022"
"202561",-78.77153,42.99328,4.9,"06/28/2022"
"202626",-78.8095260117327,42.8769066671345,4.7,"06/28/2022"
"202817",-78.8095260117327,42.8769066671345,5.1,"06/28/2022"
"203090",-78.7658253281598,42.9211072796373,5.3,"06/28/2022"
"203414",-78.89926,42.99813,3.8,"06/28/2022"
"203536",-73.8589,44.39308,1.7,"06/28/2022"
"203704",-73.8589,44.39308,2.7,"06/28/2022"
"203974",-74.01871,40.64182,4.4,"06/28/2022"
"204329",-73.94771,40.71961,4.9,"06/28/2022"
"204526",-77.5572802599319,43.1450126807403,4.1,"06/28/2022"
"204734",-77.54817,43.14618,3.2,"06/28/2022"
"204924",-77.54817,43.14618,4.1,"06/28/2022"
"205251",-73.58549,40.74316,1.8,"06/28/2022"
"205400",-73.93432,40.7997,5.2,"06/28/2022"
"205448",-73.93432,40.7997,5.5,"06/28/2022"
"205632",-73.935649,40.8495500009336,2.1,"06/28/2022"
"205895",-73.94825,40.81976,1.2,"06/28/2022"
"206132",-75.22506,43.09892,2,"06/28/2022"
"206269",-76.05921,43.05235,2.7,"06/28/2022"
"206467",-76.05921,43.05235,2.9,"06/28/2022"
"206675",-74.00885,41.49916,3.9,"06/28/2022"
"206870",-74.00885,41.49916,3.1,"06/28/2022"
"207276",-73.82153,40.73614,4.5,"06/28/2022"
"207473",-73.82153,40.73614,4.9,"06/28/2022"
"207802",-73.817694,40.739264,3.1,"06/28/2022"
"207977",-74.13719,40.63307,5.3,"06/28/2022"
"208161",-74.13719,40.63307,1.5,"06/28/2022"
"208416",-74.19832,40.58027,1.4,"06/28/2022"
"208674",-74.02819,41.18208,-0.1,"06/28/2022"
"208823",-77.20978,42.09142,2.7,"06/28/2022"
"209019",-77.20978,42.09142,3,"06/28/2022"
"209222",-73.41919,40.74529,4.7,"06/28/2022"
"209416",-73.05754,40.82799,1.6,"06/28/2022"
"209686",-73.76366,41.05192,0.7,"06/28/2022"
"209976",-82.5844,35.6062000008935,6.5,"06/28/2022"
"210293",-81.365556,35.728889,8.5,"06/28/2022"
"210468",-81.365556,35.728889,9.2,"06/28/2022"
"210778",-78.953112,35.041416,9.1,"06/28/2022"
"210941",-80.2627,35.8145,8.8,"06/28/2022"
"211131",-80.2627,35.8145,9.2,"06/28/2022"
"211420",-78.904037,36.0329550008979,6.5,"06/28/2022"
"211720",-77.5843,35.988278,7.7,"06/28/2022"
"211915",-80.224501,36.11094,8.3,"06/28/2022"
"212094",-80.224501,36.11094,7.8,"06/28/2022"
"212449",-80.341962,36.026612,7.7,"06/28/2022"
"212770",-79.802314,36.1090060008986,8.5,"06/28/2022"
"213075",-78.4622,35.59095,6.9,"06/28/2022"
"213266",-80.785683,35.2401000008895,8,"06/28/2022"
"213444",-80.785683,35.2401000008895,9,"06/28/2022"
"213780",-80.874084,35.213171,10,"06/28/2022"
"214097",-80.851473,35.28179100089,8.1,"06/28/2022"
"214398",-82.062082,35.9124870008966,6.6,"06/28/2022"
"214720",-79.836636,35.2631650008898,9,"06/28/2022"
"215026",-77.838611,34.364167,4.7,"06/28/2022"
"215345",-77.838611,34.364167,7,"06/28/2022"
"215526",-77.655389,36.5117080009026,5.7,"06/28/2022"
"215836",-77.360126,35.6412760008938,8.6,"06/28/2022"
"216154",-80.395039,35.551868,6.3,"06/28/2022"
"216462",-83.442133,35.434767,4.5,"06/28/2022"
"216640",-78.574167,35.856111,6.2,"06/28/2022"
"216815",-78.574167,35.856111,7.6,"06/28/2022"
"217134",-78.8197,35.8652,6.7,"06/28/2022"
"217449",-103.37853,46.8943000009411,7.1,"06/28/2022"
"217775",-102.4018,48.6419300009354,6.8,"06/28/2022"
"217980",-100.76821,46.8254250009412,6.6,"06/28/2022"
"218058",-100.76821,46.8254250009412,5.8,"06/28/2022"
"218258",-100.76821,46.8254250009412,10.6,"06/28/2022"
"218585",-96.85535,46.933754000941,6.5,"06/28/2022"
"218905",-102.645864,47.34242300094,7,"06/28/2022"
"219200",-103.2995,47.5812,6.1,"06/28/2022"
"219529",-101.766944,47.2986110009401,6.1,"06/28/2022"
"219858",-101.766944,47.2986110009401,6.2,"06/28/2022"
"220186",-101.428056,47.1858330009404,8.8,"06/28/2022"
"220508",-101.571583,47.9408610009381,6.4,"06/28/2022"
"220686",-84.0539,40.7709440009332,3.7,"06/28/2022"
"220876",-84.0539,40.7709440009332,4.9,"06/28/2022"
"221081",-81.908827,39.442165,4.4,"06/28/2022"
"221167",-80.7464,39.9679,5.7,"06/28/2022"
"221227",-84.36374,39.49072,5.5,"06/28/2022"
"221316",-84.5666,39.33839,5.4,"06/28/2022"
"221406",-84.409617,39.479822,5.3,"06/28/2022"
"221515",-84.409617,39.479822,6.3,"06/28/2022"
"221737",-84.394952,39.472436,8.4,"06/28/2022"
"221931",-84.394952,39.472436,10.6,"06/28/2022"
"222151",-84.397112,39.478686,8.3,"06/28/2022"
"222272",-83.80949,39.92882,5.5,"06/28/2022"
"222480",-83.80949,39.92882,6.9,"06/28/2022"
"222800",-84.1441,39.0828,3.2,"06/28/2022"
"223002",-81.575256,41.55523,2.5,"06/28/2022"
"223091",-81.682383,41.477011,5.5,"06/28/2022"
"223182",-81.682383,41.477011,5,"06/28/2022"
"223391",-81.682383,41.477011,5,"06/28/2022"
"223600",-81.656792,41.471782,4.6,"06/28/2022"
"223691",-81.678449,41.492117,8.9,"06/28/2022"
"223900",-81.678449,41.492117,4.1,"06/28/2022"
"224106",-81.6623559,41.4466244,7.5,"06/28/2022"
"224209",-81.494833,41.44013,3.4,"06/28/2022"
"224419",-81.494833,41.44013,3.4,"06/28/2022"
"224850",-82.815585,40.0845140009297,3.1,"06/28/2022"
"225060",-82.994424,40.002707,5,"06/28/2022"
"225121",-82.994424,40.002707,5.1,"06/28/2022"
"225196",-83.065415,40.11107,4.5,"06/28/2022"
"225407",-83.065415,40.11107,4.7,"06/28/2022"
"225568",-83.01159,39.91251,6.4,"06/28/2022"
"225659",-82.959773,40.0877,4.7,"06/28/2022"
"225864",-84.36625,39.2787,6.7,"06/28/2022"
"226351",-84.478974,39.19433,5.7,"06/28/2022"
